idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC
5,Datasets.Yeast,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,718,67.0,0.5466573816155988
5,Datasets.Yeast,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,,,exception
5,Datasets.Yeast,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,718,54.0,0.5376044568245125
5,Datasets.Yeast,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,,,exception
5,Datasets.Yeast,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,718,76.0,0.552924791086351
5,Datasets.Yeast,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,718,65.0,0.5452646239554317
5,Datasets.Yeast,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,718,83.0,0.557799442896936
5,Datasets.Yeast,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,718,65.0,0.5452646239554317
5,Datasets.Yeast,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,718,27.0,0.5188022284122563
5,Datasets.Yeast,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,718,31.0,0.5215877437325905
6,Datasets.Yeast,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,718,65.0,0.5452646239554317
6,Datasets.Yeast,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,718,53.0,0.536908077994429
6,Datasets.Yeast,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,718,62.0,0.5431754874651811
6,Datasets.Yeast,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,718,3.0,0.5020891364902507
6,Datasets.Yeast,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,718,40.0,0.5278551532033426
6,Datasets.Yeast,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,718,38.0,0.5264623955431755
6,Datasets.Yeast,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,718,53.0,0.536908077994429
6,Datasets.Yeast,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,718,56.0,0.5389972144846796
6,Datasets.Yeast,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,718,65.0,0.5452646239554317
6,Datasets.Yeast,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,718,70.0,0.5487465181058496
6,Datasets.Yeast,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,718,50.0,0.5348189415041783
6,Datasets.Yeast,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,718,63.0,0.5438718662952646
6,Datasets.Yeast,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,,,exception
6,Datasets.Yeast,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,,,exception
6,Datasets.Yeast,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,,,exception
6,Datasets.Yeast,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,718,81.0,0.5564066852367688
6,Datasets.Yeast,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,718,51.0,0.5355153203342619
6,Datasets.Yeast,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,718,71.0,0.5494428969359332
6,Datasets.Yeast,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,,,exception
6,Datasets.Yeast,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,718,54.0,0.5376044568245125
6,Datasets.Yeast,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,,,exception
6,Datasets.Yeast,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,718,80.0,0.5557103064066853
6,Datasets.Yeast,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,718,64.0,0.5445682451253482
6,Datasets.Yeast,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,718,81.0,0.5564066852367688
6,Datasets.Yeast,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,718,77.0,0.5536211699164345
6,Datasets.Yeast,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,718,40.0,0.5278551532033426
6,Datasets.Yeast,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,718,45.0,0.5313370473537604
7,Datasets.Yeast,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,718,55.0,0.5383008356545961
