idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC
2,Datasets.Polblogs,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,,,exception
2,Datasets.Polblogs,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,1671,181.0,0.5541591861160982
2,Datasets.Polblogs,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,,,exception
2,Datasets.Polblogs,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,1671,293.0,0.587672052663076
2,Datasets.Polblogs,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,1671,224.0,0.5670257330939557
2,Datasets.Polblogs,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,1671,258.0,0.5771992818671454
2,Datasets.Polblogs,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,1671,276.0,0.5825852782764811
2,Datasets.Polblogs,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,1671,148.0,0.5442848593656493
2,Datasets.Polblogs,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,1671,153.0,0.5457809694793537
3,Datasets.Polblogs,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,1671,297.0,0.5888689407540395
3,Datasets.Polblogs,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,1671,160.0,0.5478755236385398
3,Datasets.Polblogs,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,1671,187.0,0.5559545182525434
3,Datasets.Polblogs,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,1671,95.0,0.528426092160383
3,Datasets.Polblogs,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,1671,296.0,0.5885697187312986
3,Datasets.Polblogs,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,1671,292.0,0.5873728306403352
3,Datasets.Polblogs,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,1671,241.0,0.5721125074805505
