idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC
4,Datasets.USAir97,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,212,35.0,0.5825471698113207
4,Datasets.USAir97,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,,,exception
4,Datasets.USAir97,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,212,92.0,0.7169811320754718
4,Datasets.USAir97,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,212,46.0,0.6084905660377359
4,Datasets.USAir97,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,212,66.0,0.6556603773584906
4,Datasets.USAir97,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,212,80.0,0.6886792452830188
4,Datasets.USAir97,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,212,21.0,0.5495283018867925
4,Datasets.USAir97,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,212,24.0,0.5566037735849056
5,Datasets.USAir97,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,212,86.0,0.7028301886792453
5,Datasets.USAir97,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,212,30.0,0.5707547169811321
5,Datasets.USAir97,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,212,65.0,0.6533018867924528
5,Datasets.USAir97,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,212,75.0,0.6768867924528301
5,Datasets.USAir97,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,212,83.0,0.6957547169811321
5,Datasets.USAir97,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,212,83.0,0.6957547169811321
5,Datasets.USAir97,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,212,103.0,0.7429245283018868
5,Datasets.USAir97,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,212,58.0,0.6367924528301887
5,Datasets.USAir97,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,212,68.0,0.660377358490566
5,Datasets.USAir97,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,212,90.0,0.7122641509433962
5,Datasets.USAir97,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,212,48.0,0.6132075471698113
5,Datasets.USAir97,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,212,70.0,0.6650943396226415
5,Datasets.USAir97,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,,,exception
5,Datasets.USAir97,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,,,exception
5,Datasets.USAir97,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,,,exception
5,Datasets.USAir97,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,212,88.0,0.7075471698113207
5,Datasets.USAir97,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,212,41.0,0.5966981132075472
5,Datasets.USAir97,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,212,68.0,0.660377358490566
